id	unit	kind	pos	cefr	cefr_source	zipf
idm:make_an_appearance	make an appearance	idiom		A2	derived	0.00
idm:make_an_ass_of	make an ass of	idiom		A2	derived	0.00
idm:make_an_example_of	make an example of	idiom		A2	derived	0.00
idm:make_an_exhibition_of_oneself	make an exhibition of oneself	idiom		A2	derived	0.00
idm:make_an_honest_woman	make an honest woman	idiom		A2	derived	0.00
idm:make_a_night_of_it	make a night of it	idiom		A2	derived	0.00
idm:make_a_noise_in_the_world	make a noise in the world	idiom		A2	derived	0.00
idm:make_a_pig_of_oneself	make a pig of oneself	idiom		A2	derived	0.00
idm:make_a_pig_s_ear_of	make a pig's ear of	idiom		A2	derived	0.00
idm:make_a_point	make a point	idiom		A2	derived	0.00
idm:make_a_poor_fist_of	make a poor fist of	idiom		A2	derived	0.00
idm:make_a_run_for_it	make a run for it	idiom		A2	derived	0.00
idm:make_a_scene	make a scene	idiom		A2	derived	0.00
idm:make_a_show_of_oneself	make a show of oneself	idiom		A2	derived	0.00
idm:make_a_silk_purse_of_a_sow_s_ear	make a silk purse of a sow's ear	idiom		A2	derived	0.00
idm:make_a_spectacle_of_oneself	make a spectacle of oneself	idiom		A2	derived	0.00
idm:make_a_splash	make a splash	idiom		A2	derived	0.00
idm:make_a_statement	make a statement	idiom		A2	derived	0.00
idm:make_a_stick_for_one_s_own_back	make a stick for one's own back	idiom		A2	derived	0.00
idm:make_a_virginia_fence	make a virginia fence	idiom		A2	derived	0.00
idm:make_a_virtue_of_necessity	make a virtue of necessity	idiom		A2	derived	0.00
idm:make_baby_jesus_cry	make baby jesus cry	idiom		A2	derived	0.00
idm:make_beautiful_music_together	make beautiful music together	idiom		A2	derived	0.00
idm:make_believe	make believe	idiom		A2	derived	0.00
idm:make_biscuits	make biscuits	idiom		A2	derived	0.00
idm:make_bones_about	make bones about	idiom		A2	derived	0.00
idm:make_book	make book	idiom		A2	derived	0.00
idm:make_bricks_without_straw	make bricks without straw	idiom		A2	derived	0.00
idm:make_do	make do	idiom		A2	derived	0.00
idm:make_do_and_mend	make do and mend	idiom		A2	derived	0.00
idm:make_ends_meet	make ends meet	idiom		A2	derived	0.00
idm:make_every_effort	make every effort	idiom		A2	derived	0.00
idm:make_faces	make faces	idiom		A2	derived	0.00
idm:make_for	make for	idiom		A2	derived	0.00
idm:make_fun_of	make fun of	idiom		A2	derived	0.00
idm:make_game_of	make game of	idiom		A2	derived	0.00
idm:make_garden	make garden	idiom		A2	derived	0.00
idm:make_good	make good	idiom		A2	derived	0.00
idm:make_good_on	make good on	idiom		A2	derived	0.00
idm:make_ground	make ground	idiom		A2	derived	0.00
idm:make_happen	make happen	idiom		A2	derived	0.00
idm:make_hard_work_of	make hard work of	idiom		A2	derived	0.00
idm:make_haste_slowly	make haste slowly	idiom		A2	derived	0.00
idm:make_hay_while_the_sun_shines	make hay while the sun shines	idiom		A2	derived	0.00
idm:make_head_or_tail_of	make head or tail of	idiom		A2	derived	0.00
idm:make_headway	make headway	idiom		A2	derived	0.00
idm:make_heavy_going_of	make heavy going of	idiom		A2	derived	0.00
idm:make_heavy_weather	make heavy weather	idiom		A2	derived	0.00
idm:make_history	make history	idiom		A2	derived	0.00
idm:make_interesting	make interesting	idiom		A2	derived	0.00
idm:make_it_interesting	make it interesting	idiom		A2	derived	0.00
idm:make_it_make_sense	make it make sense	idiom		A2	derived	0.00
idm:make_it_rain	make it rain	idiom		A2	derived	0.00
idm:make_it_snappy	make it snappy	idiom		A2	derived	0.00
idm:make_it_up_as_one_goes_along	make it up as one goes along	idiom		A2	derived	0.00
idm:make_it_up_to	make it up to	idiom		A2	derived	0.00
idm:make_light_of	make light of	idiom		A2	derived	0.00
idm:make_light_work_of	make light work of	idiom		A2	derived	0.00
idm:make_like_a_banana_and_split	make like a banana and split	idiom		A2	derived	0.00
idm:make_like_a_tree_and_leave	make like a tree and leave	idiom		A2	derived	0.00
idm:make_love_to_the_camera	make love to the camera	idiom		A2	derived	0.00
idm:make_matters_worse	make matters worse	idiom		A2	derived	0.00
idm:make_mention_of	make mention of	idiom		A2	derived	0.00
idm:make_mincemeat_out_of	make mincemeat out of	idiom		A2	derived	0.00
idm:make_money	make money	idiom		A2	derived	0.00
idm:make_muffins	make muffins	idiom		A2	derived	0.00
idm:make_news	make news	idiom		A2	derived	0.00
idm:make_no_bones_about	make no bones about	idiom		A2	derived	0.00
idm:make_noise	make noise	idiom		A2	derived	0.00
idm:make_one_s_bed_and_lie_in_it	make one's bed and lie in it	idiom		A2	derived	0.00
idm:make_one_s_bow	make one's bow	idiom		A2	derived	0.00
idm:make_oneself_at_home	make oneself at home	idiom		A2	derived	0.00
idm:make_oneself_clear	make oneself clear	idiom		A2	derived	0.00
idm:make_one_s_hand	make one's hand	idiom		A2	derived	0.00
idm:make_one_s_mark	make one's mark	idiom		A2	derived	0.00
idm:make_one_s_way	make one's way	idiom		A2	derived	0.00
idm:make_out_like_a_bandit	make out like a bandit	idiom		A2	derived	0.00
idm:make_over	make over	idiom		A2	derived	0.00
idm:make_peace	make peace	idiom		A2	derived	0.00
idm:make_pigs_and_whistles_of	make pigs and whistles of	idiom		A2	derived	0.00
idm:make_quick_work_of	make quick work of	idiom		A2	derived	0.00
idm:make_room	make room	idiom		A2	derived	0.00
idm:make_sense	make sense	idiom		A2	derived	0.00
idm:make_shit_of	make shit of	idiom		A2	derived	0.00
idm:make_short_work_of	make short work of	idiom		A2	derived	0.00
idm:make_someone_s_blood_boil	make someone's blood boil	idiom		A2	derived	0.00
idm:make_someone_s_day	make someone's day	idiom		A2	derived	0.00
idm:make_someone_s_ears_sad	make someone's ears sad	idiom		A2	derived	0.00
idm:make_someone_s_head_spin	make someone's head spin	idiom		A2	derived	0.00
idm:make_someone_s_jaw_drop	make someone's jaw drop	idiom		A2	derived	0.00
idm:make_someone_s_skin_crawl	make someone's skin crawl	idiom		A2	derived	0.00
idm:make_someone_s_teeth_itch	make someone's teeth itch	idiom		A2	derived	0.00
idm:make_something_of_oneself	make something of oneself	idiom		A2	derived	0.00
idm:make_sport_of	make sport of	idiom		A2	derived	0.00
idm:make_strange	make strange	idiom		A2	derived	0.00
idm:make_the_bald_man_cry	make the bald man cry	idiom		A2	derived	0.00
idm:make_the_best_of	make the best of	idiom		A2	derived	0.00
idm:make_the_best_of_one_s_way	make the best of one's way	idiom		A2	derived	0.00
idm:make_the_cut	make the cut	idiom		A2	derived	0.00
idm:make_the_grade	make the grade	idiom		A2	derived	0.00
idm:make_the_most_of	make the most of	idiom		A2	derived	0.00
idm:make_the_running	make the running	idiom		A2	derived	0.00
idm:make_the_weather	make the weather	idiom		A2	derived	0.00
idm:make_the_welkin_ring	make the welkin ring	idiom		A2	derived	0.00
idm:make_the_world_go_around	make the world go around	idiom		A2	derived	0.00
idm:make_time	make time	idiom		A2	derived	0.00
idm:make_time_with	make time with	idiom		A2	derived	0.00
idm:make_tracks	make tracks	idiom		A2	derived	0.00
idm:make_tracks_for	make tracks for	idiom		A2	derived	0.00
idm:make_trial_of	make trial of	idiom		A2	derived	0.00
idm:make_up_one_s_mind	make up one's mind	idiom		A2	derived	0.00
idm:make_up_the_numbers	make up the numbers	idiom		A2	derived	0.00
idm:make_waves	make waves	idiom		A2	derived	0.00
idm:make_yourself_at_home	make yourself at home	idiom		A2	derived	0.00
idm:mama_s_boy	mama's boy	idiom		C2	derived	0.00
idm:mama_s_girl	mama's girl	idiom		C2	derived	0.00
idm:man_about_town	man about town	idiom		A2	derived	0.00
idm:man_among_men	man among men	idiom		A2	derived	0.00
idm:man_down	man down	idiom		A2	derived	0.00
idm:man_in_the_street	man in the street	idiom		A2	derived	0.00
idm:manners_maketh_man	manners maketh man	idiom		B2	derived	0.00
idm:manoeuvre_the_apostles	manoeuvre the apostles	idiom		C2	derived	0.00
idm:man_of_few_words	man of few words	idiom		A2	derived	0.00
idm:man_of_parts	man of parts	idiom		A2	derived	0.00
idm:man_of_the_people	man of the people	idiom		A2	derived	0.00
idm:man_on_the_street	man on the street	idiom		A2	derived	0.00
idm:man_the_fort	man the fort	idiom		A2	derived	0.00
idm:man_up	man up	idiom		A2	derived	0.00
idm:many_a_time_and_oft	many a time and oft	idiom		A2	derived	0.00
idm:many_happy_returns	many happy returns	idiom		A2	derived	0.00
idm:many_moons_ago	many moons ago	idiom		A2	derived	0.00
idm:many_moons_from_now	many moons from now	idiom		A2	derived	0.00
idm:march_to_the_beat_of_a_different_drum	march to the beat of a different drum	idiom		A2	derived	0.00
idm:mare_s_fart	mare's fart	idiom		C2	derived	0.00
idm:mark_my_words	mark my words	idiom		B1	derived	0.00
idm:mark_one_s_own_homework	mark one's own homework	idiom		B1	derived	0.00
idm:mark_someone_s_card	mark someone's card	idiom		B1	derived	0.00
idm:marriage_bed	marriage bed	idiom		B2	derived	0.00
idm:marriage_penalty	marriage penalty	idiom		B2	derived	0.00
idm:marry_off	marry off	idiom		B1	derived	0.00
idm:marry_the_ketchup	marry the ketchup	idiom		B1	derived	0.00
idm:mary_celeste	mary celeste	idiom		B2	derived	0.00
idm:mass_destruction	mass destruction	idiom		B2	derived	0.00
idm:master_john_goodfellow	master john goodfellow	idiom		C1	derived	0.00
idm:master_of_the_universe	master of the universe	idiom		C1	derived	0.00
idm:master_plan	master plan	idiom		C1	derived	0.00
idm:match_made_in_heaven	match made in heaven	idiom		A2	derived	0.00
idm:match_made_in_hell	match made in hell	idiom		A2	derived	0.00
idm:matter_at_hand	matter at hand	idiom		A2	derived	0.00
idm:matter_of_course	matter of course	idiom		A2	derived	0.00
idm:matter_of_life_and_death	matter of life and death	idiom		A2	derived	0.00
idm:matter_of_time	matter of time	idiom		A2	derived	0.00
idm:may_as_well	may as well	idiom		A2	derived	0.00
idm:may_the_force_be_without_you	may the force be without you	idiom		A2	derived	0.00
idm:may_the_force_be_with_you	may the force be with you	idiom		A2	derived	0.00
idm:may_the_force_not_be_with_you	may the force not be with you	idiom		A2	derived	0.00
idm:meal_ticket	meal ticket	idiom		A2	derived	0.00
idm:mean_business	mean business	idiom		A2	derived	0.00
idm:mean_streak	mean streak	idiom		A2	derived	0.00
idm:mean_the_world_to	mean the world to	idiom		A2	derived	0.00
idm:meant_to	meant to	idiom		B1	derived	0.00
idm:measure_swords_with	measure swords with	idiom		B2	derived	0.00
idm:measure_the_drapes	measure the drapes	idiom		B2	derived	0.00
idm:measure_up	measure up	idiom		B2	derived	0.00
idm:meat_market	meat market	idiom		A2	derived	0.00
idm:meat_on_one_s_bones	meat on one's bones	idiom		A2	derived	0.00
idm:meat_on_the_bones	meat on the bones	idiom		A2	derived	0.00
idm:meat_rack	meat rack	idiom		A2	derived	0.00
idm:meat_sweats	meat sweats	idiom		A2	derived	0.00
idm:media_darling	media darling	idiom		C1	derived	0.00
idm:meet_a_sticky_end	meet a sticky end	idiom		A2	derived	0.00
idm:meet_halfway	meet halfway	idiom		A2	derived	0.00
idm:meeting_of_the_mindless	meeting of the mindless	idiom		A2	derived	0.00
idm:meeting_of_the_minds	meeting of the minds	idiom		A2	derived	0.00
idm:meet_one_s_maker	meet one's maker	idiom		A2	derived	0.00
idm:melon_head	melon head	idiom		B1	derived	0.00
idm:melt_in_the_mouth	melt in the mouth	idiom		B2	derived	0.00
idm:melt_into	melt into	idiom		B2	derived	0.00
idm:member_for_barkshire	member for barkshire	idiom		B1	derived	0.00
idm:memory_lane	memory lane	idiom		A2	derived	0.00
idm:mend_fences	mend fences	idiom		B2	derived	0.00
idm:mend_one_s_ways	mend one's ways	idiom		B2	derived	0.00
idm:mental_gymnast	mental gymnast	idiom		B2	derived	0.00
idm:merchant_of_death	merchant of death	idiom		B2	derived	0.00
idm:mercy_fuck	mercy fuck	idiom		C1	derived	0.00
idm:mercy_sake_s_alive	mercy sake's alive	idiom		C1	derived	0.00
idm:mere_mortal	mere mortal	idiom		B2	derived	0.00
idm:merry_andrew	merry andrew	idiom		A2	derived	0.00
idm:merry_dance	merry dance	idiom		A2	derived	0.00
idm:merry_men	merry men	idiom		A2	derived	0.00
idm:mess_of_pottage	mess of pottage	idiom		B2	derived	0.00
idm:mess_up	mess up	idiom		B2	derived	0.00
idm:method_to_one_s_madness	method to one's madness	idiom		B1	derived	0.00
idm:me_three	me three	idiom		A2	derived	0.00
idm:mexican_breakfast	mexican breakfast	idiom		B2	derived	0.00
idm:mic_drop	mic drop	idiom		C1	derived	0.00
idm:midas_touch	midas touch	idiom		C2	derived	0.00
idm:middle_of_nowhere	middle of nowhere	idiom		A2	derived	0.00
idm:middle_of_the_road	middle of the road	idiom		A2	derived	0.00
idm:might_as_well	might as well	idiom		B1	derived	0.00
idm:mile_a_minute	mile a minute	idiom		B2	derived	0.00
idm:milieu_control	milieu control	idiom		C2	derived	0.00
idm:milk_can	milk can	idiom		A2	derived	0.00
idm:milk_drinker	milk drinker	idiom		A2	derived	0.00
idm:milk_of_human_kindness	milk of human kindness	idiom		A2	derived	0.00
idm:milk_the_clock	milk the clock	idiom		A2	derived	0.00
idm:miller_of_dee	miller of dee	idiom		B2	derived	0.00
idm:milling_machine	milling machine	idiom		C2	derived	0.00
idm:mince_words	mince words	idiom		C2	derived	0.00
idm:mind_how_you_go	mind how you go	idiom		A2	derived	0.00
idm:mind_one_s_language	mind one's language	idiom		A2	derived	0.00
idm:mind_one_s_own_business	mind one's own business	idiom		A2	derived	0.00
idm:mind_one_s_p_s_and_q_s	mind one's p's and q's	idiom		A2	derived	0.00
idm:mind_one_s_ps_and_qs	mind one's ps and qs	idiom		A2	derived	0.00
idm:mind_s_ear	mind's ear	idiom		C2	derived	0.00
idm:mind_s_eye	mind's eye	idiom		C2	derived	0.00
idm:mind_the_store	mind the store	idiom		A2	derived	0.00
idm:mind_you	mind you	idiom		A2	derived	0.00
idm:miners__canary	miners' canary	idiom		C2	derived	0.00
idm:mines_and_minerals	mines and minerals	idiom		C1	derived	0.00
idm:minor_miracle	minor miracle	idiom		B2	derived	0.00
idm:mint_condition	mint condition	idiom		C1	derived	0.00
idm:missing_stair	missing stair	idiom		B1	derived	0.00
idm:mission_creep	mission creep	idiom		B2	derived	0.00
idm:miss_right	miss right	idiom		A2	derived	0.00
idm:miss_the_forest_for_the_trees	miss the forest for the trees	idiom		A2	derived	0.00
idm:miss_the_mark	miss the mark	idiom		A2	derived	0.00
idm:miss_the_memo	miss the memo	idiom		A2	derived	0.00
idm:miss_the_wood_for_the_trees	miss the wood for the trees	idiom		A2	derived	0.00
idm:miss_the_woods_for_the_trees	miss the woods for the trees	idiom		A2	derived	0.00
idm:miss_wrong	miss wrong	idiom		A2	derived	0.00
idm:mistake_windmills_for_giants	mistake windmills for giants	idiom		B1	derived	0.00
idm:mister_right	mister right	idiom		B2	derived	0.00
idm:mister_wrong	mister wrong	idiom		B2	derived	0.00
idm:mists_of_time	mists of time	idiom		C2	derived	0.00
idm:mix_apples_and_oranges	mix apples and oranges	idiom		B1	derived	0.00
idm:mixed_bag	mixed bag	idiom		B2	derived	0.00
idm:mixed_blessing	mixed blessing	idiom		B2	derived	0.00
idm:mixed_herbs	mixed herbs	idiom		B2	derived	0.00
idm:mixed_message	mixed message	idiom		B2	derived	0.00
idm:mixed_picture	mixed picture	idiom		B2	derived	0.00
idm:mix_it_up	mix it up	idiom		B1	derived	0.00
idm:mix_up	mix up	idiom		B1	derived	0.00
idm:modest_proposal	modest proposal	idiom		C1	derived	0.00
idm:molehill_mountaineer	molehill mountaineer	idiom		C2	derived	0.00
idm:moment_in_the_sun	moment in the sun	idiom		A2	derived	0.00
idm:moment_of_truth	moment of truth	idiom		A2	derived	0.00
idm:mommy_brain	mommy brain	idiom		A2	derived	0.00
idm:monday_morning_quarterback	monday-morning quarterback	idiom		C2	derived	0.00
idm:money_for_jam	money for jam	idiom		A2	derived	0.00
idm:money_for_old_rope	money for old rope	idiom		A2	derived	0.00
idm:money_pit	money pit	idiom		A2	derived	0.00
idm:money_s_worth	money's worth	idiom		C2	derived	0.00
idm:monkey_around	monkey around	idiom		A2	derived	0.00
idm:monkey_business	monkey business	idiom		A2	derived	0.00
idm:monkey_paw	monkey paw	idiom		A2	derived	0.00
idm:monkey_s_paw	monkey's paw	idiom		C2	derived	0.00
idm:monkey_up	monkey up	idiom		A2	derived	0.00
idm:monkey_wrench	monkey wrench	idiom		A2	derived	0.00
idm:monopoly_money	monopoly money	idiom		C1	derived	0.00
idm:month_of_sundays	month of sundays	idiom		A2	derived	0.00
idm:moonlight_and_roses	moonlight and roses	idiom		C1	derived	0.00
idm:moonlight_flit	moonlight flit	idiom		C1	derived	0.00
idm:moral_bankruptcy	moral bankruptcy	idiom		B2	derived	0.00
idm:moral_high_ground	moral high ground	idiom		B2	derived	0.00
idm:moral_low_ground	moral low ground	idiom		B2	derived	0.00
idm:morally_bankrupt	morally bankrupt	idiom		C1	derived	0.00
idm:moral_of_the_story	moral of the story	idiom		B2	derived	0.00
idm:more_cry_than_wool	more cry than wool	idiom		A2	derived	0.00
idm:more_equal	more equal	idiom		A2	derived	0.00
idm:more_often_than_not	more often than not	idiom		A2	derived	0.00
idm:more_s_the_pity	more's the pity	idiom		C2	derived	0.00
idm:more_than_meets_the_eye	more than meets the eye	idiom		A2	derived	0.00
idm:more_than_one_bargained_for	more than one bargained for	idiom		A2	derived	0.00
idm:more_than_you_can_shake_a_stick_at	more than you can shake a stick at	idiom		A2	derived	0.00
idm:morning_person	morning person	idiom		A2	derived	0.00
idm:most_an_end	most an end	idiom		A2	derived	0.00
idm:mother_hen	mother hen	idiom		A2	derived	0.00
idm:mother_hubbard	mother hubbard	idiom		A2	derived	0.00
idm:mother_lode	mother lode	idiom		A2	derived	0.00
idm:mother_of_all	mother of all	idiom		A2	derived	0.00
idm:motion_of_someone_s_ocean	motion of someone's ocean	idiom		C1	derived	0.00
idm:mouth_breather	mouth breather	idiom		A2	derived	0.00
idm:mouthful_of_marbles	mouthful of marbles	idiom		C1	derived	0.00
idm:mouth_of_a_sailor	mouth of a sailor	idiom		A2	derived	0.00
idm:mouth_the_words	mouth the words	idiom		A2	derived	0.00
idm:move_furniture	move furniture	idiom		A2	derived	0.00
idm:move_heaven_and_earth	move heaven and earth	idiom		A2	derived	0.00
idm:move_house	move house	idiom		A2	derived	0.00
idm:move_on	move on	idiom		A2	derived	0.00
idm:move_one_s_body	move one's body	idiom		A2	derived	0.00
idm:move_out	move out	idiom		A2	derived	0.00
idm:move_someone_to_tears	move someone to tears	idiom		A2	derived	0.00
idm:move_the_goalposts	move the goalposts	idiom		A2	derived	0.00
idm:move_the_needle	move the needle	idiom		A2	derived	0.00
idm:move_the_yardsticks	move the yardsticks	idiom		A2	derived	0.00
idm:move_through_the_gears	move through the gears	idiom		A2	derived	0.00
idm:move_up_in_the_world	move up in the world	idiom		A2	derived	0.00
idm:movie_jail	movie jail	idiom		A2	derived	0.00
